cause,effect,f_statistic,p_value,lag_weeks,causal
Lagos,Delta Kaduna Borno,4.470896696087837,0.0011358520411307363,6,True
Lagos,Lga,755.9446191557313,2.8306051504726993e-43,2,True
Lagos,Lagos Ibadan,2837.5660245409995,4.132255287515023e-54,1,True
Lagos,Oyo Osun,2784.6414697552405,7.382331150715364e-54,1,True
Lagos,Kano Kebbi,2920.601296405423,1.6979669264619055e-54,1,True
Lagos,7 Lga,2920.6012964054207,1.6979669264619727e-54,1,True
Lagos,Lagos Oyo Uyo,2920.601296405421,1.697966926461939e-54,1,True
Lagos,Kwara Plateau,486.6980809382717,9.306649390485895e-42,5,True
Kano,Kaduna,2.896406549254803,0.022365740332489725,5,True
Kano,Delta,4.920961824657326,0.0009459667501906722,5,True
Kano, Borno Kaduna,4.920961824657327,0.0009459667501906722,5,True
Kano,Bayelsa Borno Kaduna,8.883924405835316,4.0679320195670986e-06,5,True
Kano,Borno,30.158957844946016,8.27563051234397e-12,3,True
Kano,Borno Cross River Lagos,9.119848895473659,3.0315315577667043e-06,5,True
Kano,Bayelsa Borno Gombe,7.164989215889161,1.7110502385716782e-05,6,True
Kano,Borno Bauchi Kaduna,7.164989215889166,1.7110502385716633e-05,6,True
Kano,Anambra Bauchi Kaduna,70.64928546236672,1.6955740446234508e-16,2,True
Kano,Kano Kaduna,4.438082882736172,0.039199371874327246,1,True
Kano,Ebonyi Lagos,148.23881576277498,3.3381916435975165e-18,1,True
Kano,Abia Kano,27.021039903643107,8.075567222748839e-14,6,True
Kano,Ekiti Kaduna,37.479756692505866,1.7289336966326261e-16,6,True
Kano,Bayelsa Bauchi,42.32665146886506,1.6023238519734985e-14,3,True
Kano,Yobe Zamfara,4.217935631526172,0.00919841965278218,3,True
Kano,Adamawa,51.00975812161058,3.7752720829245407e-16,3,True
Kano,Plateau Zamfara,44.779766046905166,5.2823920958875686e-15,3,True
Kano,Kawara Plateau,28.263708783236872,3.564944453258373e-14,6,True
Kano,Kogi Kano Adawama,18.203049343820314,1.610046147244441e-09,4,True
Kano,Abuja Koji Gombe,28.263708783236915,3.564944453258289e-14,6,True
Kano,Lagos Gombe Kogi,6.90183129425827,5.4786133592319336e-05,5,True
Kano,Kastina Kano Bauchi,26.94402508031345,3.1957162818437944e-13,5,True
Kano,Cross River Borno ,27.806487649431844,1.8015669908871043e-13,5,True
Kano,Ebonyi Lagos Edo,27.80648764943178,1.8015669908871828e-13,5,True
Kosofe Lga,Delta Kaduna Borno,217.11712143453605,4.989874234806847e-33,6,True
Kosofe Lga,Kano Zamfara,7.530947149380511,2.3385304290870063e-05,5,True
Kosofe Lga,Yobe Zamfara,5.215854453062439,0.00033517639108789635,6,True
Kosofe Lga,Lagos Kano,9330.414073252325,1.4954979252584117e-75,2,True
Kosofe Lga,Osun Oyo Yobe,23417.999360619335,9.579134762658213e-87,4,True
Kosofe Lga,Nasarawa Kaduna,194083.69007546097,1.878633566228072e-103,6,True
Ekiti,Kosofe Lga,11.808850947216236,5.809366734110157e-07,4,True
Ekiti,Cross River,6.222544754870145,0.00034165338005409353,4,True
Ekiti,FCT-Abuja,15.68553195001027,1.4129414677327959e-08,4,True
Ekiti,Kwara,14.403307500156979,4.57691213993104e-08,4,True
Ekiti,Delta,10.869774411277513,3.758064305514331e-07,5,True
Ekiti, Borno Kaduna,10.869774411277515,3.758064305514316e-07,5,True
Ekiti,Bayelsa Borno Kaduna,8.514608673584474,2.5963775875940153e-06,6,True
Ekiti,Lagos Gombe Kogi,6.401033266638019,0.000109862994819382,5,True
Ekiti,Ekiti Oyo,8.91090649548984,3.9327707488789e-06,5,True
Ekiti,Akure Jos,8.910906495489796,3.9327707488790915e-06,5,True
Ekiti,Kebbi Bayelsa,8.910906495489842,3.932770748878883e-06,5,True
Ekiti,Abuja Lagos Ondo,8.91090649548984,3.9327707488789e-06,5,True
Ekiti,Gombe Damaturu,8.910906495489842,3.932770748878883e-06,5,True
Ekiti,Abia Eboniyi Ekiti,11.809122449121999,5.807750325730961e-07,4,True
Ekiti,Bayelsa Borno,6.979236892140117,2.2420012897371077e-05,6,True
Ekiti,Lagos Kano,6.911269334783203,2.476717510725132e-05,6,True
Cross River,Kano,9.219403911759084,2.6802565094828e-06,5,True
Cross River,Ekiti,10.144313917780476,1.8803895461969548e-05,3,True
Cross River,Kaduna,19.271585473642688,9.465247857255558e-09,3,True
Cross River,Delta,106.5822987367203,3.558516270250315e-15,1,True
Cross River,Ogun,6.891291783584086,0.010857135814954339,1,True
Cross River, Borno Kaduna,106.58229873672023,3.558516270250368e-15,1,True
Cross River,Borno Kaduna Oyo,16.952213556815924,0.00011358912671488166,1,True
Cross River,Bayelsa Borno Kaduna,50.72475265779974,1.2689249931027355e-13,2,True
Cross River,Borno Cross River Lagos,32.10695957187413,2.764874454662076e-12,3,True
Cross River,Bayelsa Borno Gombe,22.799000095750166,4.530264329730332e-11,4,True
Cross River,Borno Bauchi Kaduna,22.799000095750156,4.530264329730354e-11,4,True
Cross River,Kano Kaduna,3.3638385445302843,0.01071898724366606,5,True
Cross River,Kano Zamfara,5.313370849871486,0.0005270252023662896,5,True
Cross River,Ebonyi Lagos,13.531464169993045,6.446673435200382e-09,6,True
Cross River,Bayelsa Kano,33.721714913188094,2.2535144285185466e-07,1,True
Cross River,Uyo Delta,16.03580564130512,2.6349064840963133e-06,2,True
Cross River,Lagos Abuja Rivers,16.035805641305117,2.6349064840963133e-06,2,True
Cross River,Jos Abuja Lagos,16.035805641305128,2.634906484096288e-06,2,True
Cross River,Adamawa Yola,10.141100030010008,1.886131498186757e-05,3,True
Cross River,Gombe Lagos,10.141100030010005,1.886131498186766e-05,3,True
Cross River,Osun Ikere,7.1942280257735005,0.00010175301464265253,4,True
Cross River,Ilorin Osun,7.194228025773481,0.00010175301464265533,4,True
Cross River,Kano Katsina Kogi,7.1942280257735,0.00010175301464265315,4,True
Cross River,Lagos Oyo Ibadan,7.1942280257735005,0.00010175301464265253,4,True
Cross River,Kano Lagos,7.194228025773485,0.00010175301464265474,4,True
Cross River,Ekiti ,7.194228025773429,0.0001017530146426618,4,True
Cross River,Ebonyi Osun,5.444801725776798,0.000434241517418096,5,True
Kaduna,Kano,46.06211814601845,7.56110349670744e-13,2,True
Kaduna,Borno,11.936352411693376,1.1346750070885974e-07,5,True
Kaduna,Bayelsa Borno Gombe,277.52915122480334,9.116584348681106e-25,1,True
Kaduna,Borno Bauchi Kaduna,277.52915122480357,9.116584348680926e-25,1,True
Kaduna,Anambra Bauchi Kaduna,69.68824004269655,1.1235422544059321e-20,4,True
Kaduna,Kano Kaduna,11.582231175488904,5.714205035842396e-05,2,True
Kaduna,Kano Zamfara,24.081721783052515,2.0995312926649608e-08,2,True
Kaduna,Ebonyi Lagos,83.77714664941968,7.050603302300194e-21,3,True
Kaduna,Abia Kano,44.47582942023039,1.7703589126250987e-16,4,True
Kaduna,Ekiti Kaduna,63.4413408990952,9.106619604193084e-20,4,True
Kaduna,Bayelsa Bauchi,49.390260287509115,2.2511368871066115e-18,5,True
Kaduna,Yobe Zamfara,10.169160189963794,8.504731890679618e-07,5,True
Kaduna,Adamawa,47.68400990194299,4.680908422476266e-18,5,True
Kaduna,Plateau Zamfara,52.73027231702131,5.691579687172922e-19,5,True
Kaduna,Kawara Plateau,41.50893480878674,2.32941557556852e-17,6,True
Kaduna,Kogi Kano Adawama,21.952485779683066,3.1218248822063895e-12,6,True
Kaduna,Abuja Koji Gombe,41.508934808786776,2.3294155755684832e-17,6,True
Kaduna,Enugu,10.59685700915875,0.0018246778871812846,1,True
Kaduna,Anambra Nasarawa,5.036798860674572,0.00950396969042762,2,True
Kaduna,Bayesla Bauchi,5.036798860674571,0.00950396969042762,2,True
FCT-Abuja,Kano,30.940906231984975,6.6916123184921794e-15,6,True
FCT-Abuja,Kaduna,69.09720640895685,5.595542838874865e-19,3,True
FCT-Abuja,Delta,1826.910153846154,3.013069576071509e-48,1,True
FCT-Abuja,Ogun,12.323833037772397,0.0008321790505262625,1,True
FCT-Abuja, Borno Kaduna,1826.9101538461548,3.013069576071509e-48,1,True
FCT-Abuja,Borno Kaduna Oyo,32.09827660229414,3.8986080676480647e-07,1,True
FCT-Abuja,Bayelsa Borno Kaduna,870.0216406704996,4.853433476862654e-45,2,True
FCT-Abuja,Borno Cross River Lagos,551.0742115595441,4.773662448110581e-42,3,True
